AT	V	AP	RH	PE
15.64	44.21	1020.17	83.28	462.42
11.54	45	1022.77	80.79	482.34
4.78	42.85	1013.07	94.72	479.09
15.75	36.99	1007.67	93.8	464.38
13.09	43.67	1012.22	91.91	474.45
16.45	63.31	1015.96	83.97	452.42
9.34	41.49	1020.58	97.59	471.04
5.49	38.5	1012.18	79.33	490.84
14.86	43.14	1019.21	99.14	461.14
8.85	41.06	1020.99	86.05	486.4
9.27	39.64	1010.79	79.56	480.29
18.31	42.23	1012.88	79.32	464.45
12.16	40.81	1025.79	70.97	476.63
6.01	35.79	1011.05	91.33	482.25
15.3	38.62	1017.19	70.63	462.65
13.88	39.39	1014.08	80.48	471.39
19.92	38.52	1018.15	60.68	451.16
7.91	37.8	1020.59	61	483.49
14.66	41.92	1030.81	68.88	464.57
8.58	40.72	1022.04	87.55	480.96
15.85	42.28	1007.4	82.12	467.3
16.18	41.66	1010.01	65.62	465.82
15.4	41.16	1005.34	80.22	465.16
16.26	44.89	1010.48	86.57	456.86
8.32	39.64	1010.93	78.21	479.69
19.12	50.16	1011.52	99.71	451.49
18.7	66.51	1015.14	79.23	458.73
12.89	48.14	1017.48	83.95	463.77
19.8	49.15	1020.88	61.88	461.78
17.34	47.03	1013.36	98.13	463.89
14.2	45.51	1015.36	74.85	465.35
9.6	42.03	1017.66	92.27	474.65
15.69	37.87	1022.63	87.71	462.16
9.6	41.03	1021.01	69.03	481.73
11.18	39.61	1018.56	68	468.75
19.62	58.79	1017.59	87.39	446.29
9.12	41.54	1018.61	79.26	482.95
13.3	37.9	997.41	91.51	465.61
15.27	38.73	1002.83	77.77	465.99
10.73	40.35	1012.27	89.65	477.23
13.32	44.2	1020.02	78.78	465.57
7.66	41.92	1031.96	82.48	485.11
11.46	39.82	1012.09	86.2	477.99
13.68	44.47	1027.81	69.53	469.37
19.83	51.19	1008.13	91.29	449
9.1	39.42	1025.28	68.78	471.85
11.56	39.28	1011.27	82.05	477.71
13.45	43.14	1015.5	74.33	474.1
17.78	58.95	1016.32	89.61	450.89
8.82	43.56	1014.95	81.54	482.71
5.64	40.62	1015.76	85.98	483.17
13.29	71.14	1019.63	75.09	464.18
18.42	60.1	1009.77	86.75	451.93
15.21	35.4	1016.31	58.26	468.18
16.71	46.18	1011.61	95.82	459.4
15.85	49.69	1015.33	89.24	469.4
18.01	44.2	1018.84	55.72	456.36
5.06	40.64	1021.49	93.7	483.73
20.15	49.5	1013.47	66.7	462.65
13.97	45.01	1017.44	89.15	461.96
14.26	43.34	1017.24	81.54	464.62
9.45	36.71	1024.24	83.28	476.02
15.28	40	1016.65	65	458.76
10.09	41.62	1015.21	96.56	463.86
11.17	39.72	1002.4	81.4	474.64
12.36	40.56	1022.11	72.99	474.71
2.71	39.42	1026.66	81.11	489.3
15.17	36.71	1013.5	77.44	471.93
7.65	36.3	1016.5	65.51	482.56
17.11	49.78	1007.25	100.09	453.22
14.73	36.99	1007.32	90.84	468.23
13.55	40.71	1019.13	75.44	467.21
12.02	39.69	1006.05	84.66	470.17
20.04	49.39	1020.62	78.84	449.63
18.26	60.95	1016.94	78.91	457.03
3.98	35.47	1017.22	86.53	489.64
6.26	41.31	1002.04	87.54	485.57
11.77	42.03	1017.63	79.35	472.22
11.89	40.03	1019.53	89.48	471.85
13.5	45.51	1015.33	86.95	469.08
18.61	47.83	1006.43	78.89	454.21
16.06	47.45	1009.97	88.09	450.62
18.6	56.85	1012.34	80.24	450.26
12.14	48.04	1011.8	100.13	465.08
18.6	41.67	1013.07	64.23	458.91
7.49	39.81	1018.2	85.96	483.71
15.3	43.34	1013.23	82.73	463.7
9.44	39.82	1013.26	91.55	483.18
13.69	40.83	1008.53	84.81	471.26
15.84	41.04	1025.64	63.43	456.21
5.85	41.55	1001.95	99.41	484.47
19.88	44.6	1015.52	37.85	467.68
14.56	47.45	1009.52	91.14	451.95
14.04	40.56	1018.4	65.79	472.98
20.12	69.45	1013.23	88.48	442.89
10.03	41.62	1014.55	95.61	462.73
13.61	42.34	1017.78	88.84	466.17
10.24	41.58	1021.17	94.34	465.86
12.9	44.63	1020.72	89.51	467.41
13.83	41.23	993.31	93.94	466.2
17.77	52.9	1020.11	81.51	457.98
5.52	39.33	1009.74	95.25	492.39
14.01	42.99	1007.12	69.69	469.23
19.69	39.72	1001.49	60.34	456.55
10.29	40	1021.46	90.6	479.58
10.71	41.93	1018.23	90.88	478.76
4.87	42.85	1013.6	92.3	482.22
6.3	39.33	1010.63	94.26	489.95
12.08	40.75	1015.84	86.9	476.84
15.71	39.3	1019.2	62.28	462.84
13.26	41.74	1021.89	63.32	473.44
17.37	57.76	1016	86.59	456.4
16.21	41.23	995.88	80	463.09
10.74	43.67	1011.75	80.1	477.32
20.07	49.21	1012.34	56.8	454.25
15.85	46.18	1013.14	97.8	462.88
19.6	48.14	1013.18	68.71	456.57
17.46	39.54	1008.21	74.24	462.52
7.54	38.56	1016.49	69.1	486.76
16.07	44.58	1019.52	67.95	471.36
12.15	71.14	1019.56	86.06	462.51
14.56	39.39	1014.23	80.61	471.72
17.54	42.42	1008.97	67.67	471.28
12.01	41.48	1017.75	66.67	469.08
7.18	38.56	1016.49	70.37	487.63
15.41	44.78	1007.69	65.17	456.83
14.01	42.74	1029.16	68.31	466.15
5.89	35.77	1019.78	79.58	479.86
13.47	41.14	1026.09	82.96	463.67
14.13	41.23	994.6	93.02	467.84
13.31	42.18	1016	83.94	466.56
17.77	44.6	1016.97	54.25	460.13
17.31	44.71	1017.43	35.4	463.05
10.37	37.83	1006.5	90.99	470.66
15.27	39.54	1010.64	81.91	464.49
16.98	43.7	1015.07	53.51	464.01
14.24	41.4	1019.7	70.32	466.88
13.86	35.71	1015.21	63.16	471.63
9.09	41.92	1029.36	91	478.98
16.65	46.18	1010.6	95.69	465.6
11.19	40.64	1020.57	84.49	472.86
16.91	43.96	1013.32	79.87	465.86
18.4	43.69	1016.59	52.44	462.05
7.23	41.22	1015.23	98.04	483.31
14.35	35.71	1016.1	60.86	468.9
4.65	35.19	1018.23	94.78	489.36
19.79	64.45	1016.14	73.54	451.37
13.58	39.28	1016.17	79.17	472.17
13.19	44.88	1017.61	94.95	467.68
13.89	45.08	1024.64	82.29	467.74
6.08	35.79	1011.08	90.59	483.08
12.41	41.16	1017.45	93.64	464.08
20.02	67.32	1012.05	76.34	445.31
17.74	49.78	1004.9	100.09	450.44
16.17	46.97	1014.22	85.8	456.08
7	39.81	1017.47	87.65	484.51
19.12	50.16	1011.52	99.71	451.49
12.41	37.92	1008.09	65.23	470.49
10.42	41.26	1008.48	96.76	472.54
16.25	40.89	1011.09	62.7	464.33
13.18	43.8	1023.18	61.21	467
14.5	40.66	1016.81	82.93	463.53
18.97	50.59	1016.01	74.9	459.68
11.54	40.05	1014.78	87.05	474.29
16.25	58.86	1015.94	86.52	456.49
7.79	41.16	1023.17	97.11	471.82
14.19	43.71	1024.38	83.03	467.8
6.16	39.48	1004.85	59.68	484.55
14.91	43.34	1015.15	81.56	461.27
2.71	39.42	1026.66	81.11	489.3
7.79	42.03	1017.74	91.48	477.26
17.1	43.52	1020.3	70.51	461.51
14.15	39.28	1013.5	77.63	471.23
18.32	42.28	1007.86	45.62	460.27
14.32	71.14	1019.87	79.15	460.02
19.38	54.9	1017.08	70.46	454.1
15.59	52.75	1024.3	59.93	458.87
16.85	52.9	1019.47	81.28	460.84
14.28	44.84	1024.84	79.09	474.57
16.39	52.75	1024.42	54.61	459.48
18.59	39.54	1008.56	68.61	462.56
8.51	41.26	1023.17	87.79	477.51
8.88	39.66	1015.21	88.29	481.45
15.43	39.16	1016.44	79.8	470.74
14.08	41.93	1023.02	59.41	475.15
13.77	41.58	1020.63	72.94	459.75
14.64	42.77	1017.59	79.6	464.27
15.91	38.62	1016.2	63.63	462.25
17.73	40.55	1003.36	74.62	462.69
14.13	41.23	994.6	93.02	467.84
12.92	39.35	1014.56	88.29	469.83
16.51	41.79	1007.1	74.03	457.74
6.89	39.37	1020.21	74.17	486.9
18.33	52.08	1001.78	100.09	448.23
18.67	58.46	1016.73	87.7	447.16
14.19	43.71	1024.38	83.03	467.8
14.5	41.76	1023.94	84.42	464.23
11.94	40.66	1016.61	96.11	467.99
11.06	41.5	1013.09	89.8	476.24
5.46	40.81	1025.73	93.52	474.87
12.38	41.62	1012.37	84.15	461.07
20.08	49.69	1008.34	69.88	453.54
10.28	39.61	1020.43	69.09	478.34
5.71	41.31	1003.24	89.48	485.83
8.88	39.66	1015.21	88.29	481.45
17.03	47.83	1004.94	79.68	460.43
11.88	41.58	1016.56	90.18	465.47
13.45	45.87	1008.42	87.74	464.59
15.49	40.89	1007.16	82.16	465.37
14.26	40.92	1022.07	73.96	460.38
7.84	43.52	1022.23	96.51	483.79
15.52	40	1017	66.27	454.14
15.47	44.9	1021.59	81.74	465.61
16.64	48.92	1011.55	78.76	452.56
14.13	40.75	1016.05	72.41	471.44
12.68	40.73	1017.66	92.08	465.94
11.72	41.54	1020.04	66.84	476.12
12.75	44.03	1007.29	89.46	465.86
17.18	46	1002.74	100.1	454.02
19.41	67.32	1012.34	78.8	446.71
17.33	53.16	1013.77	82.77	459.78
13.48	41.44	1015.64	71.46	471.39
17.12	68.28	1003.56	94.29	449.94
11.68	39.22	1017.9	57.95	471.8
15.36	41.66	1012.41	62.32	466.7
7	41.55	1001.43	97.12	483.92
16.52	43.7	1015.08	58.36	466.73
14.6	39.31	1011.11	72.52	464.16
17.67	50.88	1015.64	90.55	456.16
12.74	44.03	1007.62	97.64	463.96
10.61	43.79	1016.03	76.33	480.28
11.94	44.6	1018.69	85.33	468.53
8.03	40.67	1020.13	70.87	492.26
10.59	41.54	1019.94	73.88	477.05
9.63	40.27	1009.96	81.03	477.38
12.85	40.35	1011.29	81.27	472.69
9.55	39.66	1018.8	74.88	480.74
20.07	49.21	1012.34	56.8	454.25
17.44	44.88	1018.05	68.35	465.72
17.19	37.2	1011.84	67.59	468.4
18.56	42.18	1001.46	99.59	456.61
11.68	40.23	1018.49	83.43	475.47
15.37	43.34	1014.84	80.37	460.02
10.96	45.01	1017.97	95.82	468.64
6.08	35.79	1011.08	90.59	483.08
16.58	45.87	1009.66	97.59	457.8
10.8	41.62	1012.84	93.84	462.84
16.85	50.9	1013.26	83.94	460.68
17.02	51.86	1021.53	81.28	460
17.99	50.59	1015.9	77.28	462.2
12.14	40.27	1007.57	73.22	472.84
5.21	35.79	1012.44	94.35	485.17
8.64	34.69	1026.79	80.88	482.15
19	58.95	1018.05	83.38	451.96
17.25	39.39	1014.27	67.8	465.74
7.78	40.8	1026.7	85.61	488.54
7.06	41.74	1021.95	90.38	448.97
15.27	38.73	1002.83	77.77	465.99
11.68	39.22	1017.9	57.95	471.8
14.46	45.87	1009.21	84.09	464.5
16.71	40.55	1004.45	81.64	464.13
9.24	41.4	1030.72	87.36	476.9
16	37.87	1020.24	78.41	461.33
17.18	63.09	1020.67	93.58	451.37
14.14	39.82	1012.46	81.15	472.52
12.75	39.58	1010.8	77.31	473.46
14.36	40	1016.16	68.79	460.42
19.55	42.04	1009.99	67.87	466.4
13.6	39.82	1013.34	86.1	470.69
14.96	41.76	1024.07	73.17	463.26
19.15	44.34	1019.54	48.09	468.8
17.44	44.89	1009.9	80.54	457.67
9.3	43.14	1010.99	88.12	477.02
19.66	51.43	1010.17	84.19	459.12
19.72	46.21	1010.54	77.74	449.33
16.72	53.82	1015.46	66.9	458.25
10.84	39.18	1023.64	87.1	474.49
18.44	39.72	1001.14	66.83	460.44
9.32	36.3	1027.9	77.02	478.55
4.15	39.9	1007.62	95.69	489.8
16.23	43.72	1009.96	83.01	457.9
7.94	40.6	1015.3	92.14	486.33
11.3	43.14	1019.56	99.83	469.73
10.99	44.63	1020.67	90.09	473.29
7.64	42.28	1008.46	84.29	484.78
19.82	41.67	1012.92	51.92	456.87
12.05	49.83	1008.54	95.11	454.18
10.67	40.23	1017.75	85.06	483.9
13.42	40.35	1011.2	77	472.57
18.81	49.15	1020.79	67.09	459.81
15.61	41.2	1016.12	75.28	467.81
19.08	44.63	1020.05	41.07	455.95
10.94	40.81	1026.03	80.79	476.32
16.69	50.9	1013.21	84.98	460.75
13.07	40.83	1010	84.84	471.19
14.12	40.92	1022.46	73.28	459.76
11.57	44.63	1020.7	91.11	469.64
16.4	38.01	1022.2	73.05	463.79
11.87	44.6	1018.81	84.68	468.47
12.38	45.09	1013.26	90.55	467.47
14.63	41.23	998.96	86.4	466.36
15.66	41.35	1001.68	86.26	463.57
13.16	54.3	1017.33	82.43	468.4
15.98	42.99	1008.24	83.78	467.42
8.13	39.96	1026.07	95.84	477.12
16.72	44.78	1007.75	56.79	453.39
4.49	40.27	1012.01	76.5	494.24
14.48	39	1016.75	75.97	464.56
12.41	39.28	1017.08	87.02	473.86
14.48	40.89	1011.39	82.18	470.44
19.11	50.16	1010.88	100.09	450.38
12.41	41.16	1017.45	93.64	464.08
14.59	42.44	1012.7	83.92	470.86
10.71	39.61	1018.72	73.66	473.77
14.28	39.39	1013.82	77.52	469.92
11.61	40.81	1025.68	72.08	473.08
16.63	43.77	1012.25	75.09	458.66
12.58	43.67	1012.86	94.01	472.65
16.64	44.9	1021.02	70.34	460.93
16.73	39.64	1008.94	74.91	464.46
9.56	44.71	1021.13	64.6	487.92
15.08	42.77	1018.67	73.89	461.6
6.45	35.77	1018.86	67.84	483.12
12.33	37.73	1022.46	59.3	470.11
7.05	43.65	1018.41	72.36	480.47
9.51	40.46	1018.84	70.12	471.32
16.98	43.7	1015.07	53.51	464.01
10.36	43.67	1012.16	77.04	478.27
7.4	40.72	1022.56	87.67	484.29
11.87	44.6	1018.81	84.68	468.47
10.2	41.17	1019.56	82.46	479.7
15.17	54.3	1017.38	72.11	464.39
9.66	40.05	1015.78	89.06	481.14
13.1	40.55	1007.59	95.46	472.37
8.16	39.64	1011.21	85.56	481.78
7.26	41.22	1014.86	97.82	488.75
5.02	40.64	1021.2	93.27	485.28
17.48	49.39	1021.51	84.53	460.01
13.33	38.47	1015.42	58.27	466.26
4.93	38.44	1015.65	71.47	485.01
19.51	48.78	1021.03	86.33	453.27
15.55	39.63	1004.98	89.82	466.83
19.15	44.89	1009.6	74.52	451.09
11.71	41.44	1015.37	79.95	474.22
6.1	40.07	1020.21	67.24	494.43
19.65	63.91	1009.26	99.08	444.9
19.83	59.44	1012.98	91.24	446.15
5.66	40.62	1015.87	84.97	485.18
7.69	39.96	1023.9	89.18	478.05
6.81	37.49	1010.74	88.25	482.21
14.09	41.2	1016.45	67.27	472.42
18.26	61.27	1019.1	74.74	428.67
19.41	49.39	1020.84	81.89	449.24
19.2	58.71	1009.8	84.62	448.17
15.06	39.3	1019.63	63.32	464.15
7.79	42.03	1017.74	91.48	477.26
9.45	41.92	1029.32	91.09	467.79
18.36	62.1	1019.9	79.09	453.5
16.98	53.16	1013.95	82.8	458.93
8.9	39.96	1026.31	95.46	474.49
12.71	43.8	1023.15	71.16	466.2
9.86	43.56	1015.13	74.89	481.87
6.29	43.65	1020.68	70.14	485.8
16.2	65.46	1013.97	89.84	451.86
16.64	48.92	1011.55	78.76	452.56
16.47	38.01	1022.3	72.29	461.54
18.32	47.83	1005.06	87.21	454.11
16.13	43.48	1014.41	50.05	459.47
12.61	41.79	1015.82	91.9	461.37
12.75	40.64	1020.44	83.17	466.93
2.58	39.42	1028.68	69.03	488.69
8.02	39.04	1018.49	68.07	479.53
13.92	44.47	1029.36	70.86	467.29
5.79	39.61	1021.64	85.41	489.6
13.17	38.52	1018.5	83.77	468.82
19.11	58.95	1017.07	85.49	449.89
15.7	42.99	1007.51	76.05	464.59
11.83	38.25	1013.36	85.33	473.31
11.98	44.6	1018.59	86.71	470.02
15.32	45.01	1013.3	83.72	459.31
3.21	38.44	1016.9	86.34	491.35
8.47	41.03	1021.72	70.16	485.1
16.82	47.45	1010.19	88.48	449.57
18.98	60.1	1010.09	85.34	453.37
20.23	57.76	1016.84	81.26	452.5
7.91	38.56	1016.48	68.94	485.95
20.17	56.03	1019.47	56.77	458.04
16.97	44.92	1025.21	74.27	460.21
18.99	59.27	1012.15	89.39	453.4
14.18	42.99	1007.19	73.21	468.35
19.2	58.71	1009.8	84.62	448.17
18.17	66.86	1011.29	78.48	452.77
14.77	48.06	1010.92	69.81	461.52
20.13	47.03	1012.59	83.03	459.15
16.31	52.75	1024.4	55.69	456.58
11.62	41.54	1019.94	66.43	477.75
14.04	42.44	1012.74	81.89	471.81
18.06	65.48	1018.79	77.95	454.34
8.46	39.42	1025.05	69.36	474.42
19.55	39.39	1013.55	57.82	464.36
20.18	43.56	1013.14	39.16	462.8
11.02	38.28	1013.51	95.66	472.11
9.27	40.22	1008.1	89.24	481.23
17.27	40.55	1000.89	70.66	461.31
17.79	45.01	1015.71	67.13	454.4
8.58	38.38	1021.03	84.37	482.26
14.55	44.84	1023.83	87.6	465.14
19.08	44.63	1020.14	43.36	459.81
10.05	37.14	1012.64	75.97	474.16
3.99	39.64	1011.53	83.58	492.06
18.26	59.15	1012.38	85.74	452.03
6.54	39.33	1011.54	93.69	491.16
19.22	65.06	1015.05	82.5	446.98
6.62	41.14	1027.33	86.24	479.74
10.91	40.1	1014.07	91.45	478.34
10.79	39.82	1012.89	88.25	479.92
15.49	42.07	1018.01	78.07	460.32
16.66	36.71	1013.68	70.66	466.07
17.54	44.58	1016.56	79	465.51
20.14	46.93	1014.66	64.22	453.99
14.31	40.78	1024.3	76.41	463.54
14.38	45.09	1012.95	86.1	464.27
12.97	49.83	1008.69	91.49	452.07
16.81	45.87	1008.7	98	455.96
14.88	41.66	1009.4	67.15	468.55
10.36	37.83	1005.87	98.56	472.62
14.58	42.99	1007.55	93.56	468.43
16.43	41.79	1005.47	76.89	455.85
8.57	39.69	1000.91	99.9	474.29
19.22	65.06	1015.05	82.5	446.98
17.57	46.21	1014.09	80.81	453.29
13.73	45.08	1023.55	81.64	470.35
10.07	44.68	1023.44	90.95	477.52
10.33	40	1021.35	90.84	479.32
12.59	41.14	1025.79	86.55	465.74
18.62	65.48	1018.45	73.39	451.94
9.78	52.75	1022.97	78.31	469.58
7.85	37.8	1020.9	59.19	478.68
13.18	40.73	1017.62	94.4	465.96
12.45	40.1	1015.4	82.61	473.63
19.67	60.77	1017.33	88.13	444.87
5.99	35.79	1011.56	91.69	484.82
17.33	53.16	1013.16	82.93	460.67
15.38	43.99	1022.42	83.41	462.48
18.64	52.08	1004.24	99.9	451.3
19.64	56.65	1020.79	73.88	456.03
12.43	41.62	1011.87	80.57	460.61
11.52	40.75	1016.23	85.18	477.19
17.48	44.71	1014.99	36.71	465.61
15.74	71.14	1019.65	65.94	457.29
14.75	41.16	1009.58	86.96	468.14
6.13	39.48	1005.17	53.5	484.12
17.54	44.58	1016.56	79	465.51
13.87	45.08	1024.42	81.69	465.48
8.23	43.79	1016.11	82.11	484.67
15.28	40	1016.65	65	458.76
8.61	41.04	1024.81	95.6	473.62
14.86	43.14	1019.21	99.14	461.14
18.32	66.51	1015.18	81.5	459.89
8.91	43.52	1022.78	98	478.38
9.88	40	1021.4	92.06	481.58
11.88	41.58	1016.56	90.18	465.47
12.04	38.25	1013.08	82.45	472.13
18.52	58.41	1013.77	99.89	446.68
13.44	39.39	1012.93	84.29	469.67
16.36	39.99	1008.91	72.48	462.5
19.24	56.89	1014.29	72.97	452.64
14.09	44.47	1029.08	72.36	466.53
10.05	37.14	1012.64	75.97	474.16
7.67	41.66	1016.25	77	485.03
20.21	69.94	1009.33	83.96	447.06
9.28	40.22	1009.23	88.43	480.73
10.35	44.2	1018.46	88.6	478.36
8.87	41.82	1033.3	74.28	477.97
13.19	44.88	1017.61	94.95	467.68
8.53	38.18	1017.54	76.49	480.86
9.86	38.38	1018.22	85.35	479.56
11.72	40.55	1021.54	85.13	470.8
16.02	44.21	1020.97	85.64	462.51
16.45	44.68	1018.6	85.14	462.66
9.69	40.46	1019.1	71.91	472.16
12.99	40.55	1007.52	94.15	472.18
12.47	38.25	1012.74	82.89	469.56
15.07	43.48	1015.22	57.74	459.96
16.27	56.89	1013.74	84.36	454.88
16.05	41.96	1011.82	96.05	463.72
10.23	41.46	1020.45	84.95	480.87
6.24	35.77	1019.24	70.7	483.36
16.97	42.86	1013.92	74.8	463.62
16.22	37.87	1022.36	83.13	461.06
8.83	41.26	1023.04	86.08	478.87
5.15	40.07	1012.27	63.31	495.35
10.38	43.02	1013.37	78.53	474.44
12.51	43.67	1013.24	91.55	471.96
15.82	43.34	1014.52	79.07	460.4
9.55	39.66	1018.8	74.88	480.74
15.02	41.48	1015.19	58.69	456.04
6.04	41.14	1027.8	86.4	480.39
19.08	41.1	1001.96	62.77	458.94
11.02	41.26	1020.69	92.13	471.93
16.79	44.6	1014.27	48.08	459.48
16.96	52.9	1019.61	81.86	460.2
11.82	41.17	1019.5	55.74	475.61
17.34	45.01	1013.22	77.71	459.01
8.83	43.56	1014.9	81.55	482.43
17.68	39.08	1002.77	74.24	454.18
17.17	63.09	1020.54	95.98	446.75
10.62	39.64	1010.65	62.15	477.07
8.7	36.24	1013.34	89.5	478.69
13.63	40.92	1021.89	80.5	462.4
8.69	40.81	1026.19	86.25	484.55
12.89	48.14	1017.48	83.95	463.77
11.57	39.72	1002.26	78.69	474.72
7.98	39.61	1018.57	77.04	479.78
6.97	41.26	1010.6	96.88	484.71
8.09	43.02	1014.79	81.06	484.35
19.65	44.89	1009.76	75.36	451.35
7.14	41.22	1016.6	97.09	435.58
11.02	40.81	1016.31	78.13	474.01
17.29	44.63	1019.6	41.98	460.66
12.15	45.01	1018.89	90.02	468.07
17.28	44.06	1018.15	66.93	462.05
14.13	40.75	1016.05	72.41	471.44
18.81	45.01	1015.28	65.91	457.85
5.41	40.07	1019.16	64.77	495.24
19.13	45.38	1014.72	81.95	459.94
12.93	36.71	1013.22	83.44	472.42
19.63	52.72	1025.09	51.16	459.12
11.37	40.56	1017.56	64.8	478.88
19.39	43.14	1012.75	44.21	464.55
13.12	48.04	1011.93	100.07	463.46
8.81	44.68	1023.06	93.93	479.24
9.81	44.45	1021.19	90.55	471.32
19.31	52.72	1024.93	53.93	455.25
16.31	52.75	1024.4	55.69	456.58
10.57	36.71	1022.62	80.49	473.88
9.66	41.82	1033.19	73.19	477.67
8.64	34.69	1026.79	80.88	482.15
20.21	65.06	1016.46	73.36	451.46
15.86	49.69	1015.59	87.26	462.84
19.8	49.15	1020.88	61.88	461.78
10.29	41.74	1019.9	80.51	480.62
8.11	42.18	1014.82	93.09	473.62
15.12	52.05	1014.63	80.38	464.78
19.38	63.56	1013.13	83.54	452.01
11.8	41.2	1017.18	82.71	475.19
18.87	60.07	1015.15	70.91	453.27
8.8	42.32	1017.91	86.8	483.88
14.1	43.34	1012.91	86.45	465.22
18.99	44.6	1014.7	40.11	463.48
4.08	35.19	1018.87	97.07	489.44
11.92	43.8	1022.96	60.49	470.33
15	41.17	1015.57	64.82	468.72
5.25	40.07	1019.48	67.7	495.23
8.61	41.04	1024.81	95.6	473.62
13.91	44.58	1021.36	78.98	472.67
10.15	39.22	1020.09	68.75	474.87
13.08	42.32	1016.63	83.72	462.41
14.26	42.86	1011.33	88.37	471.19
13.78	43.22	1011.31	69.7	463.71
12.33	45.51	1016.49	79.2	471.16
8.99	36.66	1028.11	71.98	481.03
5	40.64	1021.05	94.84	485.27
18.71	53.16	1013.26	82.64	455.7
14.76	40.71	1017.37	71.07	465.58
13.61	41.16	1020.49	75.09	462.67
15.96	41.66	1011.93	55.47	466.39
17.01	50.9	1013.23	82.03	460.14
15.63	37.87	1020.4	74.77	465.28
14.86	37.85	1010.58	86.8	467.71
9.82	41.26	1007.71	96.69	478.02
7.99	41.38	1021.95	78.77	487.57
8.86	40.8	1028.18	91	483.36
6.72	38.91	1016.89	90.47	485.89
10.45	40	1019.01	89.01	465.43
13.41	49.83	1008.83	87.14	466.38
11.87	41.58	1017.29	90.3	464.77
14.58	42.07	1017.9	86.14	460.66
11.8	41.54	1020	65.85	476.12
14.47	48.14	1017.28	87.36	457.45
10.46	41.06	1021.41	82.34	481.47
11.67	37.73	1021.2	68.88	473.54
19.89	44.9	1008.12	67.3	453.09
10.93	39.16	1016.54	90.56	479.83
14.43	38.91	1013.28	70.26	468.83
7.09	43.13	1017.91	92.37	485.04
5.15	35.19	1018.63	93.94	488.42
14.66	47.83	1006.15	91.98	461.46
6.25	39.64	1010.98	83.45	483.43
6.14	39.4	1011.21	90.87	485.94
6.75	39.37	1020.26	70.99	486.26
9.72	43.41	1016.25	76.39	474.1
10.39	40.22	1006.59	87.77	479.14
10.62	39.96	1025.37	96.64	470.8
14.03	49.15	1020.5	83.65	467.16
10.62	39.64	1010.65	62.15	477.07
5.15	40.07	1012.27	63.31	495.35
8.22	41.03	1021.76	82.97	485.5
7.26	36.08	1021.47	83.15	483.58
6.13	40.81	1026.31	91.66	483.8
17.23	41.1	1002.45	68.88	464.18
17.88	45.87	1008.39	93.63	455.83
10.22	45.01	1018.27	93.62	474.32
14.88	41.66	1009.4	67.15	468.55
11.78	39.96	1011.37	82.95	472.79
20.06	44.9	1008.79	70.06	448.51
8.48	38.5	1013.5	66.51	485.29
9.95	43.56	1014.85	82.62	477.88
12.52	41.44	1016.08	68.94	477.18
16.57	43.7	1015.67	71.95	465.78
20.2	60.1	1010.66	84.24	451.17
6.48	40.27	1010.55	82.12	486.68
15.79	49.21	1015.08	75.8	457.7
10.6	41.46	1021.23	89.02	481.3
18.86	42.18	1001.16	98.58	457.07
18.15	45.01	1013.06	72.4	455.21
10.07	44.68	1023.44	90.95	477.52
9.24	41.4	1030.72	87.36	476.9
8.68	43.14	1011.94	79.06	480.73
19.15	44.89	1009.6	74.52	451.09
19.69	56.65	1020.82	71.54	453.96
5.37	38.68	1017.76	76.48	487.07
19.69	57.32	1012.41	75.51	449.59
16.69	46.18	1011	97.85	458.57
15.64	43.71	1024.51	78.31	462.55
19.38	63.56	1013.13	83.54	452.01
18.09	48.92	1010.6	52.11	455.07
13.94	41.58	1020.76	68.22	463.07
16.49	49.39	1018.1	93.13	461.54
7	38.08	1020.27	77.67	482.38
7.41	40.81	1026.15	88.96	488.48
17.33	53.16	1013.16	82.93	460.67
17.86	50.88	1015.59	88.28	457.33
3.6	35.19	1018.73	99.1	488.98
11.6	40.27	1008.55	72.12	473.89
12.38	43.52	1022.98	100	467.55
18.71	54.9	1017.12	74.79	456.88
15.61	41.2	1016.12	75.28	467.81
11.61	41.17	1019.57	58.82	476.81
13.65	39.28	1012.97	79.64	471.91
11.82	41.26	1020.74	91.14	466.95
13.78	43.22	1011.31	69.7	463.71
16.54	42.86	1014.85	78	465.26
8.01	41.66	1014.49	76.72	485.13
15.62	41.76	1023.82	66.17	459.72
14.97	43.67	1011.13	87.33	465.54
13.52	40.83	1009.94	87.53	470.47
18.39	52.08	1006.53	100.09	449.96
18.14	49.78	1002.95	100.09	451.44
13.56	40.03	1017.73	83.76	472.59
13.34	41.79	1011.48	86.66	461.12
20.01	59.87	1019	84.12	448.39
16.27	56.89	1013.74	84.36	454.88
12.38	43.52	1022.98	100	467.55
7.14	39.4	1011.68	91.84	482.82
11.7	25.36	1008.65	92.11	470.88
18.89	66.86	1012.38	71.96	454.02
9	36.3	1027.11	75.89	480.31
13.51	43.22	1009.63	75.02	465.89
20	39.53	1007.59	62.09	456.28
6.45	40.02	1032.08	79.7	481.36
12.65	44.34	1019.4	71.45	468.8
14.05	39.59	1011.2	94.54	464.63
10.12	41.55	1005.78	62.34	475.46
18.42	63.94	1020.47	74.47	450.55
14.62	43.99	1023.6	86.7	461.88
14.8	58.2	1018.29	85.11	455.14
14.1	39.16	1008.19	74.05	464.07
10.22	39.64	1010.72	63.05	477.22
10.22	39.16	1015.71	96.2	478.45
