AT	V	AP	RH	PE
24.39	58.41	1013.65	80.93	445.39
27.96	68.51	1007.26	63.21	432.07
28.64	73.4	1011.48	52.84	441.32
23.99	58.62	1016.91	66.36	449.4
26.85	66.86	1006.78	69.4	438.26
29.12	58.84	1001.31	52.86	446.51
25.6	63.9	1013.16	53.19	451.44
22.56	66.48	1003.82	77.46	437.73
26.38	71.58	1011.02	80.9	434.26
28.71	71.64	1005.21	71.11	432.05
23.07	49.02	1009.07	84.1	444.22
31.71	73.5	1010.63	40.17	430.45
28.72	76.86	999.31	71.74	431.74
23	57.76	1017.64	56.86	451.39
21.08	70.32	1011.39	88.79	440.59
28.08	73.42	1012.17	62.74	434
30.14	67.69	1006.54	57.05	426.91
22.69	54.2	1012.92	65.55	444.26
24.03	62.44	1010.96	79.88	430.66
21.69	47.45	1007.56	77.2	447.06
25.03	57.5	1014.96	62.23	449.48
22.3	74.87	1009.69	86.18	442.78
24.93	70.32	1007.34	61.25	436.03
24.73	69.94	1006.09	59.15	439.86
28.87	57.19	1008.09	64.29	435.57
30	61.5	1009.4	48.63	435.6
30.06	67.25	1017.63	53.59	435.02
23.81	73.17	1012.13	86.13	438.11
21.82	63.9	1014.48	92.53	447.29
26.96	72.58	1009.23	89.62	429.03
22.42	62.52	1016.83	63.27	451.64
32.8	68.67	1005.27	44.53	432.28
26.21	65.12	1016.06	44.31	444.44
28.73	68.24	1008.31	56.85	430.63
29.96	67.83	1008	44.05	433.13
30.25	71.8	1010.87	60.4	437.28
28.59	80.18	1011.36	89.18	431.55
21.77	42.23	1013.03	67.44	462.51
25.35	66.56	1008.75	66.88	436.51
29.35	68.31	1010.46	46.2	445.86
32.39	79.74	1006.92	58.58	430.12
30.56	71.25	1000.3	70.55	431.92
35.56	68.94	1006.56	38.75	429.69
23.4	72.99	1009.48	88.82	438.51
25.02	60.29	1017.49	54.75	445.61
26.49	59.44	1012.09	57.84	441.16
31.23	66.75	1017.48	36.55	433.9
23.27	65.48	1019.05	61.36	443.43
24.55	57.5	1015.36	62.45	447.3
32.16	66.25	1008.17	56.88	434.5
21.74	60.27	1015.82	88.96	441.22
26.05	65.27	1013.69	56.46	440.75
25.54	60.37	1006.49	71.54	436.14
26.41	68.24	1010.6	77.79	428.52
26.26	71.73	1009.59	80.06	430.79
27.92	69.23	1013.21	44.43	435.62
31.53	70.36	1006.29	57.11	438.71
20.6	66.86	1013.08	62.48	451.44
26.28	68.14	1005.61	53.17	435.71
33.33	73.03	1014.2	42.28	436.05
23.83	50.32	1008.41	72.23	445.17
31	77.95	1010.14	65.97	431.62
21.44	62.96	1020.27	79.85	450.57
23.66	69.51	1012.9	52.59	435.39
27.82	59.15	1012.74	42.78	442
25.35	74.33	1015.29	77.84	435.66
21.87	74.87	1009.28	85.4	442.37
23.62	56.85	1011.11	64.44	442.96
25.69	64.45	1013.05	42	450.94
26.38	44.89	1009.14	51.79	442.13
22.35	65.61	1016.27	73.93	448.41
24.44	59.14	1016.74	71.82	443.5
28.69	67.25	1017.71	44.6	436.21
24.94	74.33	1014.3	75.34	435.21
20.43	63.09	1016.46	91.78	445.58
23.74	65.34	1013.7	62.9	447.31
31.37	76.86	997.34	62.94	431.03
28.52	70.02	1010.34	54.21	441.98
22.86	60.08	1017.2	67.11	452.34
26.63	43.77	1011.33	49.3	440.95
23.25	69.45	1013.85	70.14	437.18
29.23	66.51	1011.11	53.12	439.61
24.82	71.94	1010.5	64.67	438.69
28.37	75.6	1017.48	55.19	439.25
21.93	61.45	1008.92	98.54	443.91
28.18	71.14	1011.56	48.03	432.72
21.18	70.02	1010.27	96.46	442.51
28.97	64.44	1014.55	54.67	438.08
23.77	64.15	1021.02	55.87	448.43
25.35	63.21	1012.31	80.16	442.23
23.55	51.95	1006	76.46	449.54
28.17	63.13	1012.44	66.61	439.94
25.52	67.17	1007.33	85.12	440.02
21.84	64.69	1007.57	77.34	450.25
23.51	63.78	1016.1	69.79	446.58
20.9	67.71	1007.16	59.02	446.57
30.88	67.83	1008.97	54.99	425.36
27.09	65.61	1014.22	48.13	442.94
22.08	41.54	1014.21	73.73	458.74
29.17	74.34	1004.51	82.02	433.03
25.12	71.58	1010.18	87.5	433.58
28.15	72.24	1010.88	62.39	431.75
25.84	69.14	1009.22	88.47	431.35
25.89	48.41	1008.59	65.38	442.12
23.85	74.22	1009.99	82.72	441.66
33.79	69.05	1001.62	40.13	435.1
30.4	77.3	1002.44	59.42	438.43
28.68	73.77	1004.72	87.01	431.66
20.58	49.15	1021.42	56.15	453.87
20.89	67.71	1006.12	59.12	445.39
24.97	68.61	1011.08	58.94	447.83
23.42	50.05	1006.79	86.45	441.8
25.26	65.61	1014.43	58.35	447.34
21.94	62.52	1015.99	74.56	449.87
24.92	73.68	1015.12	93.68	438.23
24.93	69.05	1001.02	85.14	429.53
24.72	77.54	1008.39	81.03	438.52
20.6	66.86	1013.08	62.48	451.44
27.34	71.29	1008.32	56.51	434.94
24.8	64.63	1020.69	55.74	447.82
28.81	56.86	1005.82	56.86	434.08
21.68	64.15	1021.09	70.88	454.32
23.95	66.48	1003.55	73.68	431.87
26.52	65.06	1013.4	51.78	439.66
21.89	74.93	1016.11	77.88	448.47
22.31	51.19	1009.38	79.72	444.74
21.43	60.95	1015.27	75.49	449.12
25.68	70.32	1009.08	90.48	431.32
30.74	71.77	1006.24	53.38	434.89
25.2	61.08	1013.04	74.28	447.09
23.75	68.51	1013.21	76.01	441.61
31.35	67.32	1013.74	38.56	439.81
22.05	61.27	1019.6	58.83	447.95
25.93	60.29	1017.62	50.03	444.04
25.35	63.21	1012.31	80.16	442.23
22.65	68.67	1006.67	77.42	447.01
27.59	50.05	1005.71	57.03	437.98
23.2	73.17	1012	89.92	438.64
31.19	69.68	1012.6	52.06	440.97
28.68	73.77	1004.72	87.01	431.66
24.27	68.28	1005.43	67.63	445.23
21.94	64.69	1007.39	77.58	449.36
20.5	49.69	1009.6	70.81	452.94
22.76	49.21	1014.35	48.85	448.73
24.45	65.12	1015.92	57.19	445.01
21.12	63.56	1014.16	81.42	445.9
21.11	58.66	1011.7	68.71	457.89
22.56	48.92	1010.7	51.63	445.07
30.27	70.32	1007.93	51.61	430.22
28.29	68.67	1005.46	69.22	436.4
25.08	61.02	1010.01	73.21	437.31
31.38	72.29	1008.73	73.27	430.58
27.58	71.97	1008.51	87.99	430.53
30.28	74.67	1016.45	55.76	428.27
31.12	68.94	1006.05	68.46	431.92
26.22	49.82	1015.48	55.8	454.2
22.88	50.23	1016.11	63.77	458.08
30.3	73.67	1005.57	58.74	431.57
29.29	73.18	1012.4	66.65	430.31
21.24	60.84	1017.99	82.22	445.71
24.32	66.25	1009.09	91.89	444.93
24.4	71.14	1009.7	59.26	436.68
27.57	69.84	1004.91	68.37	426.6
26.08	52.3	1007.03	63.34	442.44
30.26	76.2	1008.44	62.1	435.04
21.85	58.33	1013.03	66.39	447.31
21.53	52.84	1005.06	88.22	444.04
28.79	68.51	1013.02	62.84	432.51
21.71	76.86	1006.71	76.86	438.41
21.35	58.16	1017.21	67.66	452.83
20.79	65.59	1014.9	77	450.3
31.87	67.32	1013.65	36.69	435.47
25.03	47.93	1003.02	62.89	443.55
23.45	66.25	1009.1	90.28	443.44
30.09	69.48	1009.51	53.24	435.2
29.71	73.18	1012.35	63.06	427.04
21.9	66.54	1004.76	89.99	439.06
22.91	68.63	1014.92	55.82	448.01
22.5	45.38	1014.11	65.08	458.19
31.05	69.13	1000.38	58.49	426.31
29.25	69.13	1010.27	67.35	426.29
21.85	63.86	1020.16	68.84	445.62
30.28	67.22	1014.39	53.32	447.67
25.51	73.56	1006.59	96.63	437.07
26.58	70.98	1008.96	77.36	434.41
25.6	66.48	1006.16	69.34	435.12
25.2	63.76	1009.78	64.96	438.15
32.21	68.3	1014.94	49.38	429.66
27.83	69.04	1009.69	63.79	443.24
21.34	59.8	1016.92	77.06	450.74
22.49	62.52	1016.57	63.69	451.87
23.97	63.86	1018.09	57.62	441.65
23.43	60.32	1015.34	69.34	446.88
22.08	55.5	1018.42	58.46	455.79
22.94	61.5	1008.25	73.45	445.31
28.95	66.75	1018.22	60.48	432.39
29.45	68.27	1007.96	61.63	432.96
28.85	57.19	1008.2	58.4	436.8
25.91	68.08	1010.92	74.25	432.07
21.62	58.59	1012.93	67.05	445.92
22.92	60.37	1007.05	89.94	438.86
26.15	63.21	1012.31	76.44	441.23
26.05	65.27	1013.69	56.46	440.75
23.28	48.92	1010.23	41.55	449.27
32.81	75.08	1005.09	42	433.37
31.24	74.22	1007.74	48.77	430.44
23.85	69.45	1013.99	60.6	439.67
29.56	51.43	1005.87	59.22	437.93
25.11	56.89	1013.33	67.31	441.51
22.25	43.79	1015.78	52.68	461.93
28.24	64.69	1007.35	61.14	438.03
23.45	66.48	1003.66	75.83	435.13
20.98	60.1	1011.07	79.44	450.95
29.3	74.16	1007.72	81.92	431.32
25.21	63.21	1012.24	85.14	441.04
21.95	60.95	1015.22	75.09	450.38
20.83	44.78	1008.51	35.9	460.6
24.23	58.79	1009.8	75.75	444.01
26.01	61.47	1009.54	75.01	435.78
30.3	71.98	1004.4	55.6	426.52
28.98	70.8	1008.19	73.45	434.08
28.86	73.67	1006.65	68.23	431.15
23.85	74.22	1009.99	82.72	441.66
26.3	69.05	1005.37	41.7	438.12
23.5	50.78	1008.7	57.7	445.09
21.35	57.76	1017.36	73.1	452.57
25.79	75.6	1017.46	75.63	434.65
21.68	64.15	1021.09	70.88	454.32
31	77.95	1010.14	65.97	431.62
21.75	45.09	1014.15	44.84	452.84
31.85	73.21	1000.98	72.2	435.94
23.45	45.61	1012.84	73.42	454.92
21.36	45.61	1013.43	83.64	456.85
24.39	60.84	1018.5	61.73	442.72
25.99	74.67	1016.59	83.39	434.7
22.82	60.08	1017.95	65.71	450.86
29.59	70.17	999.71	71	434.85
23.63	71.29	1008.01	70.07	442.65
27.2	65.12	1016.2	44.95	442.54
33.3	68.14	1003.02	53.43	426.88
27.96	73.42	1011.11	71.93	435.93
22.98	69.84	1005.55	84.1	437.49
24.44	52.84	1006.39	49.05	440.2
21.76	60.27	1018.96	85.06	446.86
27.02	61.86	1012.38	70.28	442.67
23.02	63.47	1012.21	80.61	443.66
21.91	58.62	1015.95	72.87	450.23
23.36	56.89	1014.23	78.34	440.51
21.67	60.84	1017.93	81.63	442.33
20.71	58.79	1017.48	86.67	444.39
24.19	68.94	1007.37	70.83	439.52
24.22	49.82	1014.61	66.82	452.2
28.17	72.43	1007.37	68.92	428.88
23.02	59.21	1011.74	83.18	440.5
24.73	69.05	1003.25	66.44	437.93
21.89	74.78	1010.35	80.39	444.6
22.24	60.07	1015.93	62.25	446.14
25.47	60.75	1007.27	65.91	438.42
22.66	68.3	1017.73	86.92	431.27
25.15	73.67	1007.42	85.48	435.9
26.85	73.77	1001.2	90.13	431.24
26.12	70.47	1009.93	72.13	434.67
23.36	65.18	1012.35	78.09	436.39
30.61	68.84	1011.18	52.5	439.9
24.96	69.68	1011.37	63.12	447.2
22.06	45.61	1014.3	77.75	455.61
22.29	56.89	1014.39	84.89	441.9
25.88	63.47	1011.95	65.87	443.94
33.94	74.67	1015.94	28.16	427.98
28.12	58.33	1013.61	39.67	448.72
23.38	54.42	1013.95	73.02	451.87
21.3	41.1	1001.86	42.75	455.13
23.73	63.94	1010.7	87.1	441.78
24.96	68.12	1011.27	70.22	437.62
23.49	64.63	1020.75	65.16	450.28
22.45	63.77	1014.57	87.44	444.26
31.84	77.95	1014.9	55.35	433.28
27.91	64.79	1017.7	48.29	440.53
27.36	63.31	1013.7	51.58	440.4
24.35	59.21	1018.21	54.46	444.35
23.35	71.85	1009.32	73.48	441.28
23.26	63.56	1013.64	71.3	446.67
22.83	59.43	1005.51	83.93	440.76
20.58	50.78	1008.87	91.18	445.03
30.08	67.25	1017.6	53.09	434.01
20.86	67.25	1017.45	81.45	444.5
25.82	59.43	1008.08	65.25	436.67
30.27	64.05	1011.93	65.72	438.68
26.61	72.43	1007.71	75.82	427.61
25.99	59.54	1007.78	74.48	441.32
29.09	75.33	1001.61	71.06	433.29
22.03	64.69	1007.21	75.75	440.92
25.59	62.39	1006.37	74.06	435.84
27.01	67.98	1006.01	67.98	434.65
25.09	65.46	1015.29	40.13	442.99
28.77	75.23	1010.01	59	437.93
26.45	47.43	1008.87	53.25	442.12
28.65	68.27	1006.96	52.78	432.73
23.56	51.86	1014.04	73.9	448.04
21.38	44.05	1005.69	81.66	445.71
22.2	51.19	1009.2	82.95	445.54
27.97	66.17	1010.81	63.73	441.7
21.44	51.19	1009.1	84.94	446.17
26.47	63.13	1013.72	79.4	441.81
28.94	71.64	1006.59	69.24	438.96
26.38	71.58	1011.02	80.9	434.26
28.37	63.31	1013.18	49.02	437.64
27.2	77.95	1009.48	78.53	433.39
25.69	57.32	1012.34	44.18	441.43
24.5	60.77	1017.15	73.66	439.91
22.33	45.87	1007.8	63.61	447.02
21.14	58.98	1009.05	94.36	448.31
30.03	67.9	1006.22	52.61	426.13
20.76	69.05	1001.89	77.86	442.82
29.54	69.48	1008.91	56.07	427.82
25.04	51.95	1005.56	66.53	449.45
26.79	62.44	1011.51	72.46	440.55
20.84	65.06	1016.88	71.93	445.74
27.52	74.67	1015.77	72.01	433.56
21.95	57.76	1018.02	67.72	452.27
34.18	67.9	1005.87	30.34	425.5
22.64	62.44	1011.82	75.07	448.13
22.16	65.48	1017.22	70.51	446
29.21	72.25	1012.72	71.85	434.64
22	51.3	1012.87	85.79	450.18
25.87	63.47	1011.54	65.45	445.87
24.56	58.82	1011.42	72.47	442.76
26.66	64.27	1012.83	58.88	437.87
27.38	77.24	1008.25	82.49	435.81
23.48	70.79	1006.7	88.57	432.25
22.41	66.56	1003.3	88.71	435.75
21.24	41.67	1012.6	49.27	459.81
30.61	77.17	1009.49	73.19	430.46
20.99	67.07	1005.17	82.41	442.02
21.81	65.46	1013.97	52.16	444.66
23.29	49.3	1003.88	74.12	442.11
23	60.27	1018.72	84.25	442
28.43	69.59	1008.79	73.33	439.26
24.9	71.77	1006.24	85.25	427.77
26.45	71.37	1008	77.06	438.36
34.29	68.51	1009.58	32.25	427.62
25.72	59.21	1012.37	66.62	437.72
26.51	50.05	1006.75	65.34	440.22
22.58	59.14	1017.2	80.91	439.78
22.31	43.43	1010.64	56.44	449.67
24.16	65.06	1013.88	58.96	442.32
23.22	66.56	1002.47	85.39	437.11
25.21	63.21	1012.24	85.14	441.04
27.21	67.45	1013.83	43.26	436.47
29.33	52.84	1006.04	44.3	438.25
32.15	72.29	1010.13	50.19	435.71
24.9	71.77	1006.24	85.25	427.77
22.92	63.94	1019.28	42.69	444.22
21.04	45.09	1014.19	40.62	450.92
30.07	69.82	1010.39	57.53	437.38
24.5	60.77	1017.15	73.66	439.91
25.61	47.43	1008.62	54.51	442.96
22.65	57.85	1012.6	68.52	445.36
22.76	58.96	1013.85	55.95	454.05
22.53	60.95	1015.12	75.1	449.43
22.32	47.93	1004.07	86.95	440.21
31.33	65.18	1011.97	36.62	435.77
24.58	49.02	1008.85	79.32	442.47
26.21	70.32	1007	78.29	430.4
21.42	43.79	1015.76	43.08	462.19
23.24	63.78	1017.1	63.8	446.95
25.95	59.14	1016.42	67.03	438.46
21.47	65.61	1015.92	76.22	447.42
21.25	66.86	1012.99	60.65	455.72
29.92	57.19	1008.62	45.8	438.99
26.67	70.94	1007.7	56.56	439.13
27.01	43.21	1011.71	77.84	434.09
25.24	66.54	1002.07	81.22	433.86
23.35	47.01	1015.03	73.9	456.3
20.92	70.02	1011.06	85.63	437.96
24.82	66.54	1010	60.36	440.88
22.2	63.94	1017.38	56.17	445.6
26.2	74.67	1016.69	84.38	430.22
33.08	69.75	1009.03	43.69	434.98
27.3	57.19	1008.08	63.48	438.65
21.45	45.09	1013.83	52.26	453.15
24.44	59.14	1016.74	71.82	443.5
22.04	69.51	1013.25	56.15	446.34
25.75	60.95	1014.75	53.3	443.73
25.89	59.22	1013.4	80.17	445.75
21.54	66.54	1004.99	92.87	440.8
26.25	61.02	1011.47	71.22	436.44
32.53	77.95	1014.76	58.1	434.44
31.16	69.88	1007.01	68.28	433.24
28.01	44.89	1008.98	48.52	444.76
32.15	72.29	1010.13	50.19	435.71
26.97	71.58	1010.13	75.16	433.88
23.39	74.22	1009.83	86.05	439.92
30.42	67.69	1006.23	54.19	430.9
28.44	74.93	1013.88	52	441.52
21.84	64.69	1007.57	77.34	450.25
24.01	50.16	1004.22	75.32	443.03
22.37	41.54	1013.74	72.21	459.06
24.67	69.14	1006.25	88.51	440.03
30.67	72.86	1004.25	52.72	432.76
20.55	63.86	1015.12	73.98	447.54
25.33	71.32	1007.05	85.31	434.68
24.56	60.27	1017.63	74.5	440.31
30.51	59.57	1011.08	61.94	436.92
31.94	69.98	1013.32	56.17	432.03
24.11	68.63	1014.34	45.28	448.45
22.26	70.47	1008.32	84.22	440.21
28.33	68.27	1008.09	50.37	432.66
22.87	74.22	1009.36	93.05	438.67
26.42	59.27	1012.9	65.38	443.94
29.23	75.6	1017.72	52.26	438.92
24.78	66.49	1010.55	68.12	436.62
21.46	51.61	1010.91	76.41	457.28
22.53	70.98	1005.48	93.95	440.96
23.7	70.04	1011.13	84.16	436.28
21.47	57.19	1006.45	75.8	448.31
23.43	69.23	1013.09	63.48	441.6
24.54	57.85	1013.02	65.61	444.93
32.57	65.74	1011.03	46.27	440.56
25.1	60.37	1005.83	72.53	438.44
22.65	57.85	1012.6	68.52	445.36
31.46	66.54	1002.86	53.75	427.76
28.33	68.14	1004.63	71.21	431.27
27.01	71.25	1000.46	87.95	431.38
29.01	70.04	1010.02	57.35	430.26
24.39	70.72	1009.78	82.25	442.04
27.06	77.17	1008.71	90.6	432.2
27.16	47.43	1009.17	45.79	442.85
26.84	71.94	1006.6	79.12	427.2
24.39	63.21	1012.59	80.88	446.4
21.96	69.94	1011.09	80.27	441.15
23.73	63.94	1010.7	87.1	441.78
28.9	60.07	1015.96	45.06	440.62
24.43	59.87	1019.08	60.57	441.61
29.23	69.59	1009	71.41	437.95
26.9	77.95	1017.47	75.58	434.18
24.73	70.72	1009.82	88.79	439.3
25.37	44.89	1009.27	63.06	442.38
23.51	57.32	1012.55	53.6	444.58
29.15	69.48	1008.68	55.78	430.54
27.88	62.66	1009.51	56.44	441.32
24.43	67.25	1017.99	74.27	436.5
31.59	58.9	1003.39	47.6	440.52
25.89	74.22	1007.43	81.55	433.73
27.34	71.29	1008.32	56.51	434.94
26.22	67.45	1013.7	44.04	440.17
24.31	65.94	1011.5	61.61	442.69
23.14	51.19	1009.56	77.2	443.87
24.44	59.21	1017.36	61.45	445.82
21.17	58.46	1017.71	83.98	446.66
30.93	61.5	1009.81	41.46	437.35
33.38	71.06	1008.1	64.83	430.98
21.9	66.54	1004.76	89.99	439.06
25.01	59.54	1007.91	80.93	441.3
25.99	74.67	1016.59	83.39	434.7
27.05	67.79	1010.99	71.37	443.89
26.92	63.73	1010.29	68.6	440.35
28.32	77.95	1014.61	77.17	436.97
27.07	66.93	1017.32	55.38	446.48
27.94	63.07	1010.75	38.57	441
26.16	63.76	1010.03	68.77	437.24
24.21	70.98	1007.02	95.57	441.78
27.17	61.25	1013.03	70.43	435.9
23.59	58.62	1017.81	66.68	448.09
27.04	48.41	1008.57	60.73	441.21
22.54	63.91	1012.15	84.91	446.64
28.62	69.71	1009.67	62.12	437.52
21.95	57.76	1018.02	67.72	452.27
22.52	66.48	1003.87	78.29	435.02
26.35	59.44	1012.16	63.73	443.73
28.07	70.32	1007.17	67.02	430.29
24.42	65.94	1011.25	65.04	439.63
26.31	44.57	1007.51	52.6	452.73
24.24	68.3	1018.03	81.51	437.12
31.92	75.33	1001.81	61.97	436.38
28.41	66.91	1008.22	57.93	440.52
23.86	59.21	1013.02	73.6	441.22
30.04	67.25	1017.57	38.14	434.83
29.96	67.83	1008	44.05	433.13
26.65	66.48	1005.7	65.09	436.65
27.25	69.98	1008.55	59.55	431.44
29.78	74.78	1009.28	55.09	436.39
28.72	68.14	1005.82	46.52	443.26
27.45	64.34	1007.12	65.87	440
24.33	46.93	1013.61	53.02	450.04
23.31	68.63	1014.73	51.57	448.2
30.04	67.25	1017.65	52.84	435.17
32.26	73.68	1014.75	60.9	426.48
29.54	72.29	1011	42	443.79
24.27	74.99	1007.73	82.49	438.26
26.98	43.77	1010.95	40.8	446.05
25.37	59.14	1017.27	78.07	437.19
31.98	73.42	1010.66	60.06	432.2
27.43	63.87	1017.6	43.33	442.71
25.56	69.13	1002.46	68.26	434.48
24.32	71.14	1011.71	71.65	435.34
29.11	74.78	1009.6	56.93	438.75
22.49	45.61	1013.1	75.69	455.12
20.92	49.15	1021.15	49.76	455.32
24.29	63.57	1010.29	87.3	443.28
21.47	58.79	1017	76.97	446.33
26.75	69.45	1013.88	53.65	434.57
23.48	66.44	1011.28	61.11	443.21
26.91	71.64	1004.59	83.54	438.73
23.08	64.44	1014.85	69.95	448.61
24.42	62.66	1007.65	71.57	443.09
21.17	64.15	1021.25	62.38	454.15
20.99	67.07	1005.17	82.41	442.02
26.22	69.89	1015.46	76.63	433.61
25.41	68.94	1007.21	69.2	436.95
24.29	62.91	1013.04	65.85	442.18
28.16	70.72	1009.81	65.32	441.37
24.72	68.67	1006.74	79.02	443.06
25.01	66.56	1004.55	82.46	434.74
24.75	52.84	1005.47	69.61	442.6
24.6	75.23	1012.04	76.77	434.07
32.91	73.56	1007.02	55.03	434.03
20.87	57.19	1006.5	77	445.95
22.61	54.42	1014.74	75.87	453.86
29.58	76.2	1008.37	60.73	433.91
23.39	68.51	1013.09	78.6	438.35
30.3	73.67	1005.57	58.74	431.57
21.39	52.3	1009.52	88.67	447.77
24.01	65.18	1012.57	76.02	437.27
26.22	49.82	1015.48	55.8	454.2
25.2	59.21	1017.54	55.53	444.16
31.87	70.94	1006.94	50.78	429.41
33.24	74.34	1002.58	45.05	435.5
27.14	70.32	1007.08	73.08	427.21
28.41	75.6	1018.48	56.07	440.28
25.78	59.15	1013.61	66.68	441.71
30.49	70.32	1011.34	66.33	434.76
30.35	71.32	1009.17	64.61	434.62
32.21	71.85	1008.25	58.09	429.15
24.07	73.46	1006.61	73.46	438.41
27.53	70.32	1007.75	49.31	433.72
23.62	61.87	1010.07	48.77	447.93
23.07	70.47	1008.64	83.37	439.04
24.82	72.99	1007.81	84.72	435.68
24.91	52.3	1008.72	68.26	441.15
28.69	67.25	1017.71	44.6	436.21
26.2	71.73	1010.14	76.14	430.89
29.55	72.29	1007.94	84.45	430.98
26.37	54.5	1014.48	66.31	451.78
24.43	72.43	1008.03	85.56	434.71
24.27	57.85	1012.81	63.48	445.1
28.66	77.95	1009.56	69.07	431.23
28.32	71.64	1004.73	72.71	436.31
23.96	46.93	1013.98	47.22	450.86
25.82	59.43	1008.08	65.25	436.67
28.44	67.07	1006.08	50.42	433.15
25.18	71.98	1006.71	89.86	432.88
23.63	58.98	1010.99	81.16	444.43
30.73	69.89	1015	58.9	426.79
29.35	54.2	1013.07	42.45	439.47
20.71	49.69	1010.26	69.97	455.69
29.01	65.71	1013.61	48.07	446.22
28.16	73.21	1002.27	88.26	432.78
24.92	73.68	1015.12	93.68	438.23
22.93	58.2	1017.75	54.09	444.95
22.07	50.78	1008.6	61.33	449.96
34.33	74.34	1001.74	42.75	435.76
23.1	72.99	1008.85	90.54	440.46
29	70.72	1009.51	67.72	437.55
24.45	70.02	1010.75	71.37	445.8
22.76	44.05	1006.95	74.07	450.31
32.07	71.29	1008.43	44.95	426.96
30.36	69.04	1009.6	58.73	436.72
25.79	75.6	1017.46	75.63	434.65
21.36	58.95	1018.35	78.87	443.93
23.62	56.85	1011.11	64.44	442.96
24.6	75.23	1012.04	76.77	434.07
29.08	52.84	1006.14	40.09	438.24
22.87	71.29	1008.1	73.1	442.27
31.86	69.59	1008.61	59.74	435.72
20.79	65.59	1014.9	77	450.3
22.86	58.96	1014.03	54.96	451.82
23.38	54.42	1013.95	73.02	451.87
21.46	58.18	1007.45	95.33	444.12
23.16	57.69	1007.91	84.7	438.29
31.9	73.42	1010.82	60.58	432.27
29.72	54.2	1012.86	38.48	438.84
24.04	51.95	1006.13	73.92	450.07
22.41	66.56	1003.3	88.71	435.75
23.05	65.94	1010.99	69.73	442.39
21.97	58.12	1015.29	77.47	449.6
26.03	59.07	1007.3	82.52	440.6
24.41	69.48	1008.34	76.13	435.38
30.85	70.94	1007.47	54.79	431.77
24.54	65.46	1014.27	40.77	446.26
27.62	68.27	1008.04	63.04	427.67
25.42	73.17	1012.29	85.86	437.06
21.03	44.78	1007.99	36.82	459.72
27.98	67.9	1006.3	73.53	436.08
26.07	71.37	1008.6	79.48	439.25
21.43	63.94	1017.28	57.49	449.02
28.92	66.51	1015.5	34.51	439.09
30.52	70.04	1010.62	54.47	431.14
25.35	71.98	1006.83	88.44	435.72
22.5	59.54	1007.99	93.63	445.22
31.11	74.16	1012.2	58.86	435.69
26.62	65.12	1016	43.24	441.22
20.82	63.77	1014.28	86.37	448.9
29.79	68.24	1009.19	65.49	428.44
27.24	44.89	1009.61	51.89	442.84
26.93	56.9	1006.25	77.79	444.7
26.98	70.94	1007.99	68.16	434.73
22.01	49.39	1019.6	75.8	451.84
21.39	62.96	1019.49	72.24	452.68
27.16	65.61	1014.21	47.93	441.33
28.5	76.86	999.49	77.47	430.62
22.83	65.18	1012.24	79.74	442.43
31.67	69.68	1012.38	46.52	439.72
28.44	69.84	1003.25	68.24	426.69
30.29	74.16	1008.77	75.23	431.39
26.96	72.86	1004.86	59.17	441.12
25.77	59.39	1014.76	69.99	438.64
23.79	48.06	1012.92	60.03	447.59
26.12	68.51	1013.06	68.96	433.11
24.69	59.92	1010.12	80.58	436.33
21.91	70.32	1009.17	90.57	439.29
24.61	62.96	1020.1	63.83	445.79
25.06	44.57	1007.39	56.07	443.66
23.48	49.16	1002.7	70.22	445.72
30.67	77.95	1015.28	61.67	435.96
21.11	58.66	1011.7	68.71	457.89
24.71	61.9	1013.78	85.82	443.39
24.52	59.15	1014.03	74.83	439.55
25.01	59.54	1007.91	80.93	441.3
27.45	59.74	1011.34	58.58	450.46
24.35	51.86	1014.34	67.22	442.81
27.84	68.08	1013.34	46.19	436.37
23.56	49.16	1002.54	69.07	443.02
20.46	51.43	1010.06	83.79	456.7
26.86	72.58	1009.22	88.39	428.69
24.03	45.87	1007.55	52.48	445.84
29.08	67.07	1005.73	57.18	435.57
26.58	70.98	1008.96	77.36	434.41
31.2	68.24	1005.71	34.84	428.67
25.21	75.6	1017.19	69.84	445.84
32.27	71.85	1008.06	59.28	429.72
27.59	59.21	1012.93	51.46	437.49
22.81	71.85	1009.61	75.17	440.4
28.32	71.64	1004.73	72.71	436.31
21.34	51.61	1010.11	80.7	452
30.12	74.16	1013.13	63.56	433.08
31.35	70.8	1010.11	66.37	432.19
28.93	74.78	1009.48	56.4	437.34
27.76	75.33	1003.69	79.62	433.03
27.01	65.06	1013.16	53.02	439.81
23.2	61.02	1009.63	79.45	443.23
29.05	70.32	1011.33	72.5	437.16
28.57	69.84	1003.57	66.55	433.24
25.76	57.32	1011.93	43.61	440.26
25.04	70.36	1006.56	75.91	436.47
23.96	65.34	1015.52	56.82	449.23
22.49	62.96	1020.21	78.99	447.48
25.91	75.6	1018.23	62.65	443.2
23.74	62.96	1019.65	63.39	449.48
26.93	75.23	1010.19	62.12	434.1
21.83	63.87	1018.93	63.07	452.21
31.63	69.59	1008.66	61.81	436.89
23.54	65.27	1013.78	64.28	445.19
32.91	73.56	1007.02	55.03	434.03
31.46	70.79	1003.54	59.51	425.68
27.2	59.74	1011.99	56.74	440.13
25.06	62.39	1008.09	82.56	438.31
25.63	48.92	1009.99	34.64	439.87
31.81	66.44	1011.21	53.55	426.84
