AT	V	AP	RH	PE
15.78	41.16	1008.43	80.25	464.85
29.72	71.97	1008.6	79.25	431.22
19.05	59.21	1017.99	89.53	451
12.07	40.81	1025.63	68.02	475.96
23.47	60.77	1017.19	75.36	444.46
17.93	44.63	1003.54	87.41	458.96
22.78	62.44	1011.79	75.43	446.12
16.37	43.5	1021.26	72.4	459.18
32.26	73.68	1014.75	60.9	426.48
24.13	73.18	1012.62	91.52	436.22
11.46	44.85	1014.3	63.24	475.33
20.88	57.85	1012.39	85.47	450.87
19.07	44.63	1020.23	44.93	456.37
31.24	71.98	1004.66	57.17	426.93
15.99	49.21	1015.17	76.4	463.47
7.91	37.8	1020.59	61	483.49
8.56	40.71	1021.27	95.87	471.58
32.95	67.9	1005.88	45.15	425.89
16.98	43.7	1015.07	53.51	464.01
27.58	65.27	1013.51	50.43	441.3
11.74	40.71	1020.64	82.15	470.05
6.33	42.07	1004.25	77.1	484.57
12.03	41.58	1015.09	90.43	464.02
14.5	39	1017.04	75.75	465.32
29.3	69.48	1010.1	53.69	429.42
6.24	35.77	1019.24	70.7	483.36
23.09	60.95	1015.02	68.78	450.31
21.59	48.06	1012.72	77.13	446.83
12.72	40.71	1016.02	71.57	466.99
21.17	52.3	1009.67	88.88	444.5
16.37	39.64	1009.19	76.92	463.91
16.5	44.63	1020.58	64.11	458.78
15.57	38.78	1013.51	95.38	463.47
15.51	41.76	1022.81	69.55	463.82
26.29	56.85	1012.68	60.33	439.86
29.53	64.44	1013.22	59.75	440.1
29.19	67.51	1011.48	55.55	446.97
7.94	43.65	1018.75	59.45	479.8
9.97	41.26	1020.6	91.14	475.43
26.12	70.47	1009.93	72.13	434.67
26.11	62.44	1010.68	72.59	438.87
21.36	45.61	1013.43	83.64	456.85
23.15	69.48	1011.07	85.83	436.16
25.62	60.29	1017.81	51.24	444.94
15.6	41.7	1019.15	84.1	461.38
29.04	76.09	1007.52	75.44	430.32
17.12	68.28	1003.56	94.29	449.94
26.08	76.86	1003.3	79.49	436.85
10.32	42.02	998.27	99.12	472.16
25.94	66.49	1012.83	61.81	433.38
31.33	76.86	997.85	64.43	431.44
30.52	70.04	1010.62	54.47	431.14
8.49	43.69	1016.93	85.63	483.62
30.31	70.36	1006.55	59.92	439.11
29.86	70.8	1010.22	70.36	437.47
11.2	42.02	999.99	96.69	472.27
23.25	69.45	1013.85	70.14	437.18
16.09	65.46	1013.84	85.52	454.88
23.85	52.3	1005.9	70.95	441.99
15.25	52.9	1014.86	76.87	463.93
16.39	52.75	1024.42	54.61	459.48
29.56	70.4	1006.49	82.95	432.85
10.07	40.46	1018.65	69.2	470.99
25.49	47.45	1007.89	57.04	444.52
17.88	45.87	1008.39	93.63	455.83
26.44	71.64	1004.55	85.53	435.61
7.91	41.79	1021.86	54.92	479.02
8.99	41.26	1020.52	91.96	476.09
19.18	50.12	1005.99	100.09	444.56
26.47	47.43	1009.09	54.94	439.4
23.65	71.98	1006.09	93.39	434.11
19.48	39.72	1001.75	55.41	457.16
27.99	71.64	1007.79	72.67	437.81
25.35	74.33	1015.29	77.84	435.66
10.02	39.96	1024.88	96.85	473.22
6.52	35.57	1025.37	78.32	486.06
21.41	50.32	1008.61	84.47	443.63
31.51	71.97	1007.84	71.18	430.11
10.71	39.61	1018.72	73.66	473.77
24.53	74.78	1009.9	78.34	446.3
18.81	45.01	1015.28	65.91	457.85
19.67	59.39	1014.07	77.67	447.61
18.4	40.79	1006.18	92.36	461.29
7.29	39.37	1019.24	73.46	478.19
18.36	51.43	1010.57	90.17	459.8
31.04	66.54	1003.83	53.05	431.66
20.68	63.86	1015.73	74.36	447.84
13.81	40.2	1013.66	88.16	464.23
28.64	69.23	1013.11	37.13	434.4
22.33	45.87	1007.8	63.61	447.02
15.36	41.66	1012.41	62.32	466.7
11.34	41.54	1020.25	75.83	477.24
18.16	39.99	1007.73	70.54	463.69
25.77	65.48	1018.07	51.47	440.96
17.89	44.6	1014.48	42.51	463.99
25.09	58.95	1016.99	53.16	443.26
18.28	60.1	1009.72	85.79	452.93
23.13	72.24	1010.92	92.3	437.67
26.16	52.36	1013.62	58.52	453.08
25.19	64.44	1014.75	64.38	444.35
26.64	62.44	1011.81	72.46	438.67
23.25	63.78	1016.01	72.01	448.82
9.32	36.3	1027.9	77.02	478.55
16.59	39.54	1007.97	70.58	464.19
7.38	44.71	1020.27	70.55	486.91
15.37	43.67	1011.9	91.48	468.23
21.83	63.13	1013.4	85.82	443.41
11.67	41.93	1019.81	82.58	476.1
28.88	66.56	1006.26	59.15	426.66
34.09	68.51	1009	32.96	431.19
23.38	59.07	1009.29	92.4	442.83
25.97	69.34	1009.43	88.11	435.02
11.95	40.69	1015.62	85.34	475.4
19.47	58.79	1016.8	87.26	450.17
17.99	43.72	1008.64	75.04	453.02
25.14	60.29	1017.91	53.3	444.5
16.5	49.39	1018.35	93.42	462.48
24.46	61.9	1013.88	87.16	441.34
18.4	50.16	1011.51	98.07	453.78
27.58	66.48	1004.82	51.23	435.34
5.21	35.79	1011.5	95.08	484.03
16.85	49.78	1005.61	100.1	455.33
13.92	39.58	1012.5	80.28	465.67
10.38	41.01	1020.8	94.26	465.9
12.24	40.96	1023.52	81.09	474.76
18.6	56.85	1012.34	80.24	450.26
12.04	40.23	1018.07	81.28	472.7
17.73	43.72	1009.33	76.68	453.94
22.74	58.12	1015.16	79.58	447.86
9.77	41.44	1017.69	78.26	481.74
29.1	73.9	1007.47	59.48	436.56
5.54	45.87	1008.69	95.91	478.02
28.66	77.95	1009.56	69.07	431.23
24.64	58.49	1011.2	72.67	444.95
11.02	40.81	1016.31	78.13	474.01
30.58	68.84	1011.34	51.29	439.71
20.34	69.45	1012.76	91.05	442.73
21.42	43.79	1015.76	43.08	462.19
13.2	44.9	1022.43	87.68	468.92
32.15	72.29	1010.13	50.19	435.71
25.01	68.63	1013.76	43.65	447.12
22.79	69.13	1010.87	91.47	438.08
26.14	69.14	1007.1	88.27	439.03
31.38	70.83	1010.35	47.28	431.33
15.48	53.82	1016.1	64.77	462.69
28.15	72.99	1007.62	70.03	431.83
18.99	56.65	1020.46	77.16	457.55
17.98	60.1	1009.61	84.11	452.57
27.71	54.2	1012.72	47.25	440.74
13.86	37.85	1011.4	89.7	469.94
28.71	71.64	1005.21	71.11	432.05
32.38	77.24	1007.7	61.15	430.96
14.85	44.63	1020.67	75.76	460.06
25.21	65.34	1013.94	65.04	446.68
30.27	70.32	1007.93	51.61	430.22
17.84	52.08	1006.65	100.09	450.67
26.59	59.92	1009.97	70.09	438.22
15.17	49.15	1021.91	91.73	461.89
23.57	61.47	1009.27	84.17	435.82
18.36	51.43	1010.57	90.17	459.8
10.12	38.38	1018.22	85.93	477.73
14.64	53.82	1016.33	60.59	463.18
14.95	39.31	1009.15	75.3	462.72
31.18	74.34	1003.81	63.59	434.15
8.88	36.66	1026.61	76.16	480.2
31.85	73.21	1000.98	72.2	435.94
15.31	52.75	1025.21	55.22	460.77
21.79	61.45	1011.11	91.78	446.99
22.48	50.32	1008.47	83.58	444.5
32.51	69.98	1011.92	49.45	428.37
20.86	39.72	1001.73	56.38	456.27
13.95	71.14	1019.76	75.51	461.18
28.12	44.89	1009.18	47.14	441.13
16.98	44.85	1015.48	51.77	464.27
5.52	39.33	1009.74	95.25	492.39
31.25	68.94	1005.99	49.61	434.51
6.45	35.77	1018.86	67.84	483.12
15.52	36.99	1006.86	89.7	467.9
27.28	44.89	1009.02	49.9	441.94
14.5	40.66	1016.81	82.93	463.53
6.93	40.67	1020.17	71.16	494.61
27.58	65.27	1013.51	50.43	441.3
29.54	74.99	1005	69.69	432.94
10.94	25.36	1009.47	100.1	470.9
13.98	44.58	1016.48	77.59	473.01
24.9	67.25	1017.77	66.17	433.71
32.87	70.8	1009.54	59.85	433.1
14.65	35.4	1016.16	60.26	469.61
21.26	60.84	1018.43	78.83	446.08
20.19	58.86	1014.3	71.64	450.67
16.74	41.16	1006.87	74.24	463
4.78	42.85	1013.39	93.36	481.47
28.87	72.58	1008.69	79.34	428.89
17.16	40.55	1000.26	72.21	461.58
20.51	45.38	1014.29	69.14	461.87
15.08	42.77	1018.43	73.19	461.68
29.78	65.74	1012.13	44.96	441.51
22.7	61.41	1012.08	78.08	449.75
6.71	39.37	1020.28	71.15	487.05
25.41	48.06	1013.12	46.52	444.01
24.71	60.77	1016.67	69.7	443.52
14.72	38.91	1015.17	61.75	468.87
9.97	41.62	1013.99	96.02	464.86
20.55	48.98	1016.1	63.89	452.52
10.06	43.22	1014.1	85.7	473
23.69	73.67	1007.19	86.73	437.57
29.52	75.33	1002.62	70.64	433.39
29.41	59.27	1011.36	52.37	441.99
8.48	38.5	1013.5	66.51	485.29
14.03	49.15	1020.5	83.65	467.16
13.44	40.69	1014.54	77.97	473
17.54	44.58	1016.56	79	465.51
24.44	72.99	1008.38	91.66	435.47
6.3	41.14	1027.45	86.11	481.49
31.87	68.67	1005.64	48.85	435.66
11.49	41.54	1020.17	70.91	476.74
18.5	52.08	1006.23	100.09	451.23
14.26	44.2	1019.81	76.46	462.87
23.03	65.12	1016.29	69.8	447.84
24.45	65.12	1015.92	57.19	445.01
21.55	44.57	1006.03	71.54	446.84
11.43	44.78	1013.43	82.45	471.09
15.02	37.64	1016.49	83.28	463.93
26.8	58.84	1001.2	65.03	445.76
7.7	40.72	1022.81	81.97	482.79
14.95	42.74	1027.66	66.71	464.31
11.66	44.6	1018.39	89.98	471.3
25.72	72.39	1003.01	86.38	432.77
6.02	43.65	1013.85	83.53	481.92
18.48	52.05	1012.41	68.2	458.62
12.43	41.62	1011.87	80.57	460.61
26.68	62.91	1012.33	60.78	441.04
23.39	63.21	1011.91	84.57	448.3
18.5	41.85	1015.81	64.78	466.8
15.91	71.14	1019.7	72.65	458.15
12.62	34.03	1019.06	74.78	471.55
30.55	68.24	1009.43	63.84	426.8
19.09	39.39	1013.36	59.14	466.13
21.38	49.21	1012.49	53.77	449.66
19.64	56.53	1019.6	76.19	447.66
14.04	40.56	1018.4	65.79	472.98
17.58	44.9	1020.52	71.48	459.78
7.75	38.06	1020.83	83.39	483.56
24.84	56.89	1012.15	67.24	440.36
24.66	48.78	1018.39	71.79	449.11
17.78	50.66	1015.09	91.9	456.11
20.71	58.79	1017.48	86.67	444.39
24.12	58.66	1011.55	58.96	450.69
25.21	51.43	1006.43	78.55	439.01
28.16	73.21	1002.27	88.26	432.78
25.37	58.33	1013.49	51.42	444.46
14.39	42.77	1017.36	83.28	463.65
13.41	40.89	1010.85	89.61	472.4
10.07	40.92	1021.84	84.18	471.71
13.93	44.9	1022.15	85.93	470.59
13.54	40.69	1015.85	77.55	471.05
20.09	63.94	1020.82	74.16	449.47
13.77	43.13	1016.63	62.13	468.45
34.18	67.9	1005.87	30.34	425.5
26.27	62.91	1011.97	48.06	447.76
10.72	41.17	1019.68	60.71	479.21
17.54	42.42	1008.97	67.67	471.28
27.57	70.36	1007.18	71.1	441.86
25.88	63.73	1009.48	77.17	438.42
28.17	72.43	1007.37	68.92	428.88
28.23	62.26	1010.88	60.86	435.76
13.83	41.23	993.31	93.94	466.2
29.01	70.32	1007.26	60.55	429.23
18.2	49.39	1018.83	96.3	455.86
24.79	59.21	1017.9	53.83	446.04
16.43	41.79	1005.47	76.89	455.85
26.45	75.6	1017.42	74.5	436.89
23.75	66.54	1004.41	85.44	436.57
21.9	66.54	1004.76	89.99	439.06
27.08	66.05	1017.91	59.1	441.16
27	69.4	1004.86	82.2	433.83
28.57	65.27	1013.27	51.11	440.51
4.78	42.85	1013.07	94.72	479.09
30.44	68.84	1010.97	55.34	438.31
7.16	38.56	1019.17	70.1	486.12
7.32	41.22	1015.42	97.25	484.21
23.95	66.48	1003.55	73.68	431.87
8.16	39.3	1019.39	85.38	483.17
20.83	70.72	1009.56	89.37	446.48
18	52.08	1003.07	100.09	450.85
33.33	73.03	1014.2	42.28	436.05
6.92	39.61	1018.64	82.27	483.83
19.53	66.54	1013.72	81.46	451.19
24.54	58.66	1011.63	57.62	448.11
32.33	69.68	1011.95	39.89	439.79
21.81	60.27	1015.93	91.38	441.85
15.72	56.89	1013.35	85.06	456.33
14.4	42.18	1015.47	77.7	464.81
12.26	41.5	1014.87	89.41	471.13
18.98	38.52	1018.85	63.16	454.6
28.78	64.96	999.75	56.43	432.66
20.61	62.91	1013.24	79.54	446.53
22.69	65.18	1012.47	80.9	441.18
9.38	43.7	1015.45	90.47	481.52
21.69	44.57	1005.84	71.53	447.88
9.71	42.44	1014.29	94.03	481.03
28.5	73.77	1002.82	86.38	431.7
6.61	38.91	1015.77	92.31	484.32
10.15	41.62	1015.86	97.4	463.89
24.33	77.54	1008.5	82.45	435.38
23.83	58.79	1009.77	78.13	444.34
14.6	39.31	1011.11	72.52	464.16
23.03	59.04	1011.85	81.24	444.85
6.61	38.91	1015.77	92.31	484.32
13.06	41.78	1012.3	55.31	467.67
25.6	73.67	1005.78	84.82	433.25
19.72	51.19	1008.51	95.28	446.01
22.84	50.05	1005.59	79.49	442.85
11.64	38.25	1013.33	85.79	472.34
28.02	63.9	1013.96	46.2	444.42
21.29	51.43	1011.31	90.12	452.94
11.48	37.92	1008.47	70.55	472.9
17.1	43.52	1020.3	70.51	461.51
20.51	63.86	1020.65	75.36	447.18
16.82	41.66	1010.49	63.14	465.64
30.36	68.08	1010.76	51.32	429.97
17.68	45.17	1017.5	77.57	461.96
31.2	68.24	1005.71	34.84	428.67
6.77	39.81	1017.01	87.68	488.27
24.54	65.46	1014.27	40.77	446.26
30.53	65.18	1012.69	41.85	437.89
8.83	36.3	1027.08	72.69	479.86
10.03	43.13	1014.85	70.09	482.16
11.11	37.5	1013.68	73.67	473.32
20.87	57.19	1006.5	77	445.95
22.9	49.3	1003.45	80.95	441.77
13.39	49.83	1007.14	90.88	466.04
20.13	47.03	1012.59	83.03	459.15
21.43	63.47	1011.95	94.47	448.17
18.27	65.94	1013.09	84.72	450.33
31.86	73.88	1005.6	57.68	435.91
3.68	39.64	1011.31	84.05	490.02
14.14	39.82	1012.46	81.15	472.52
14.81	43.7	1015.1	60.72	469.5
20.06	60.77	1017.19	88.73	447.35
15.61	40.89	1010.48	80.26	467.3
11.02	40.71	1020.3	86.64	469.31
7.11	41.74	1022.35	90.68	487.85
24	58.05	1011.28	74.32	447.16
32.51	69.98	1011.92	49.45	428.37
30.34	71.25	1000.94	67.29	431.18
23.49	49.3	1003.35	77.96	442.76
26.23	70.72	1009.73	73.44	445.28
30.81	71.97	1008.36	75	430.53
9.52	40.96	1023.48	86.49	483.59
17.51	58.86	1016.78	83.63	453.2
25.48	60.29	1017.55	51.22	443.77
23.88	69.94	1007.48	61	440.63
11.01	43.69	1016.7	81.48	477.3
33.68	68.14	1002.75	56.05	427.53
17.51	53.16	1013.13	82.86	457.45
11.6	39.1	1009.81	100.09	460.7
4.47	35.19	1018.78	92.68	487.43
25.42	74.22	1009.04	88.55	433.97
26.61	56.85	1012.48	48.84	437.26
20.66	51.19	1008.81	88.93	447.14
19.47	50.9	1012.77	77.33	457.08
16.31	68.28	1003.98	98.62	450.33
23.67	63.86	1019.67	57.95	441.73
7.72	41.14	1025.11	96.75	478.34
26.41	65.59	1010.69	73.78	441.49
20.31	69.94	1009.7	86.53	446.87
28.17	63.13	1012.44	66.61	439.94
13.26	40.83	1007.97	90.63	472.14
21.08	44.05	1008.13	72.52	449.6
11.22	41.93	1023.13	69.35	480.71
25.79	70.4	1007.11	86.03	437.98
18.68	46	1002.2	97.17	447.8
19.61	56.65	1020.64	63.74	457.41
27.55	73.68	1013.62	81.13	431.86
15.73	38.73	1002.48	76.91	466.63
21.11	43.43	1010.1	62.62	447.83
21.48	61.27	1019.29	61.43	450.88
26.05	46.21	1011.31	55.25	450.86
14.55	42.74	1027.29	66.64	457.77
9.52	39.61	1021.18	73.78	478.79
26.17	48.6	1002.59	61.41	439.86
28.18	49.3	1003.97	55.56	438.91
8.02	40.23	1017.42	90.26	484.22
5.82	41.38	1021.06	86.91	492.12
18.28	44.71	1016.99	33.71	462.28
17.58	44.9	1020.52	71.48	459.78
10.13	39.18	1024.09	85.48	479.42
18.25	43.14	1011.51	55.16	462.78
16.96	63.31	1016.42	77.09	454.14
7.92	41.66	1014.84	76.12	483.38
28.14	51.43	1012.16	52.67	445.33
26.75	69.45	1013.88	53.65	434.57
11.54	45.51	1017.19	83.02	474.73
15.11	40.71	1017.96	69.31	465.42
31.46	70.79	1003.54	59.51	425.68
21.39	52.3	1009.52	88.67	447.77
13	39.28	1016.7	81.94	473.6
9.22	40.92	1021.83	85.43	474.51
25.04	63.86	1018.92	52.79	441.6
10.3	41.79	1021.09	49.39	471.58
22.79	68.63	1012.99	55.78	446.16
13.87	45.08	1024.42	81.69	465.48
5.65	40.72	1022.46	85.17	487.09
8.07	41.17	1019.4	86.43	484.54
8.64	38.56	1016.51	66.03	484.45
25.52	71.98	1006.89	86.94	433.42
13.26	45.51	1015.99	69.82	472.17
15.46	42.07	1017.9	81.12	459.15
10.59	25.36	1009.59	100.16	470.96
13.27	42.28	1008.3	86.2	468.86
8.51	41.26	1023.17	87.79	477.51
8.33	38.08	1018.94	73.78	481.89
9.65	41.03	1021.09	64.97	481.68
8.13	39.96	1026.07	95.84	477.12
27.41	59.21	1013.3	50.93	438.39
14.55	42.74	1027.29	66.64	457.77
10.74	40.05	1015.45	87.33	477.93
27.97	66.17	1010.81	63.73	441.7
4.08	35.19	1018.87	97.07	489.44
7.38	41.22	1016.47	96.29	485.73
25.68	70.17	1001.38	85.89	433.92
16.2	45.76	1014.73	89.84	460.87
7.19	39.37	1019.67	70.77	480.4
17.34	45.01	1013.22	77.71	459.01
8.69	41.04	1026.87	80.28	477.2
26.47	47.43	1009.09	54.94	439.4
28.31	70.32	1007.88	47	432.5
24.29	57.5	1014.85	67.28	449.98
15.35	41.79	1008.38	81.13	455.54
18.22	49.25	1020.33	61.87	454.66
24.31	67.79	1010.64	76.15	444.72
18.12	63.09	1019.32	89.21	449.65
30.56	71.25	1000.3	70.55	431.92
22.53	58.62	1016.28	72.78	449.02
13.48	40.73	1017.59	94.81	463.6
31.38	68.27	1006.79	52.79	426.67
6.59	39.37	1020.34	77.92	488.17
10.48	37.5	1009.81	95.26	474.57
17.08	38.58	1015.41	73.42	461.49
30.82	70.36	1006.47	58.79	439.16
19.65	51.3	1014.81	90.23	452.5
25.18	57.5	1015.07	60.76	449.01
11.42	40.43	1025.5	75.85	490.02
22.67	62.52	1016.47	65.63	449.34
10.42	43.79	1016.22	90.75	474.79
23.99	58.62	1016.91	66.36	449.4
27.55	65.59	1011.6	63.99	440.53
7.95	37.49	1009.32	80.8	479.78
14.56	40.69	1015.48	73.73	469.31
14.03	44.88	1019.6	57.63	465.51
21.5	59.87	1019.05	76.56	444.05
12.72	40.64	1021.11	93.24	475.73
23.93	64.45	1015.35	54.71	449.97
15.75	47.45	1009.86	86.68	451.5
14.49	41.92	1030.3	56.62	463.81
31.92	68.3	1015.58	41.55	430.07
22.1	68.63	1015.19	59.05	449.54
25.04	63.86	1018.92	52.79	441.6
24.65	63.86	1018.37	56.15	442.89
26.91	65.34	1014.19	50.7	443.6
14.31	40.78	1024.3	76.41	463.54
24.55	58.86	1015.22	60.53	445.8
17.22	36.71	1013.77	67.92	465.32
17.03	58.49	1011.91	92.16	460.48
25.21	63.21	1012.24	85.14	441.04
20.31	45.87	1007.89	73.7	449.54
7.93	41.01	1023.64	97.23	476.37
29.14	75.23	1010.15	54.87	434.82
17.38	43.14	1011.09	61.9	459.02
26.95	48.41	1008.53	62.94	436.54
28.82	65.71	1014.24	54.3	449.18
30.68	69.68	1012.86	56.56	438.68
20.18	43.43	1011.31	65.11	450.09
30.74	79.05	1005.78	73.19	430.69
14.47	48.79	1017.05	69.87	466.25
21.24	44.3	1014.34	83.39	444
14.62	44.84	1023.41	85.17	464.51
28.9	68.12	1011.87	46.56	438.53
24.14	69.23	1012.4	73.26	433.92
7.24	38.06	1020.6	85.36	481.83
15.63	43.02	1012.57	40.32	466.69
28.73	73.91	1004.91	70.17	436.12
25.58	63.47	1011.44	66.81	443.66
8.87	41.16	1023.17	94.13	472.45
11.12	44.92	1025.58	93.52	470.82
9.14	40.6	1015.34	88.91	483.57
21.05	58.33	1013.14	66.34	447.66
23.19	48.6	1002.38	61.19	445.52
13.55	40.1	1014.57	81.48	469.57
23.48	73.67	1007.07	88.49	437.19
6.1	40.07	1020.21	67.24	494.43
15.4	41.16	1005.34	80.22	465.16
29.38	74.9	1003.25	72.19	433.74
16.34	47.45	1009.41	92.96	448.59
14.86	44.85	1016.19	67.43	468.87
30.8	70.94	1007.06	63.09	432.44
18.35	57.76	1019.64	77.94	458.41
19.26	65.61	1015.03	85.74	451.85
14.47	42.99	1009.78	91.15	469
19.44	39.53	1006.99	63.18	457.09
9.22	40.92	1021.83	85.43	474.51
11.94	39.28	1017.04	89.88	475.59
13.15	41.14	1026.72	80.31	461.49
13.63	40.92	1021.89	80.5	462.4
15.79	38.28	1014.4	74.84	465.64
22.45	59.87	1018.92	72.73	445.34
13.01	41.17	1017.26	76.2	469.48
17.47	43.56	1014.15	54.71	460.87
28.26	65.34	1014.56	43.4	441.03
19.39	68.61	1011.09	96.51	446.47
19.21	53.16	1013.18	81.64	454.01
18.9	56.03	1020.77	71.83	457.66
10.02	39.66	1016.34	79.98	480.05
18.93	59.39	1013.92	68.78	450.14
19.04	43.43	1009.25	68.74	453.32
20.15	58.59	1014.13	91.96	443.85
8.02	39.04	1018.49	68.07	479.53
18.73	46.48	1007.19	79.23	450.74
24.44	69.13	1011.1	87.62	434.34
15.37	50.59	1019.02	98.2	463.35
7.61	43.22	1014.8	86.92	478.55
26.45	71.37	1008	77.06	438.36
30.54	69.14	1007.25	70.46	435.46
10.61	37.5	1008.8	100.13	472.9
24.2	50.78	1008.74	59.32	443.09
24.33	60.32	1015.49	59.95	445.36
20.8	69.45	1013.7	82.48	443.77
26.71	70.4	1007.59	82.63	432.64
6.29	40.78	1024.75	96.37	478.29
27.09	73.5	1011.34	76.06	434.31
21.92	49.02	1009.29	88.56	443.31
14.95	43.52	1022.43	94.75	464.98
24.59	72.24	1011.42	81.5	433.31
24.97	63.86	1018.64	52.01	441.61
5.97	36.25	1029.65	86.74	487.03
10.78	41.93	1015.56	95.71	478.88
15.87	39.31	1009.95	66.78	460.59
22.97	42.48	1012.84	64.71	466.7
7.52	39.61	1018.61	78.96	481.54
14.4	42.18	1015.47	77.7	464.81
30.8	73.17	1010.51	51.93	432.24
11.21	40.75	1016.45	86.14	479.2
14.8	44.21	1021.59	89.24	466.21
17.43	63.09	1019.87	92.77	449.36
28.83	72.43	1006.69	67.04	428.85
18.53	39.72	1001.26	64.08	457.26
31.61	75.08	1004.83	42.29	436.67
16.92	44.6	1017.34	58.75	460.17
25.22	69.88	1007.17	80.26	443.24
28.32	47.93	1003.26	54.5	439.5
29.13	66.56	1006.63	52.85	439.31
10.61	40.77	1022.09	83.62	471.26
18.14	67.71	1003.82	95.69	442.45
28.92	66.51	1015.5	34.51	439.09
16.34	47.45	1009.41	92.96	448.59
23.04	63.86	1019.83	59.78	446.22
27.18	64.79	1016.27	63.7	443.87
21.61	41.54	1014.5	75.62	458.47
6.67	36.08	1022.31	83.51	486.52
30.32	74.22	1008.31	53.14	429.36
8.52	38.5	1013.16	64.06	482.96
21.61	64.63	1020.86	69.73	451.02
17.01	50.9	1013.23	82.03	460.14
11.78	39.96	1011.37	82.95	472.79
14.94	40	1017.69	65.43	456.41
24.97	68.61	1011	55.04	453.26
16.15	44.21	1020.76	85.41	462.02
10.36	43.67	1011.95	78.15	477.23
9.51	38.38	1022.77	73.82	474.93
8.51	39.66	1015.16	86.61	483.54
25.89	66.49	1013.08	63.16	434.67
11.89	40.03	1019.53	89.48	471.85
16.45	44.68	1018.6	85.14	462.66
10.33	44.92	1025.34	85.67	476.99
29.01	70.32	1007.26	60.55	429.23
15.74	71.14	1019.65	65.94	457.29
11.02	44.58	1016.4	83.57	481.85
12.64	41.49	1019.78	94	468.78
13.63	43.5	1022.12	84.32	468.28
17.9	48.98	1014.17	80.4	453.02
9.42	41.4	1029.99	88.41	477.01
25.3	71.58	1010.18	87.36	433.97
11.6	40.27	1008.55	72.12	473.89
26.23	59.14	1016.98	75.54	437.85
31.31	64.44	1014.24	51.08	438.14
29.41	64.05	1009.82	67.4	444.82
9.68	38.16	1015.54	79.67	475.51
6.25	39.04	1019.65	71.27	484.14
10.41	44.68	1023.53	91.38	474.7
19.15	56.53	1019.95	84.1	456.4
14.84	43.69	1016.31	68.67	472.07
23.55	51.95	1006	76.46	449.54
19.89	44.9	1008.12	67.3	453.09
19.27	50.12	1007.61	100.11	447.63
28.37	63.31	1013.18	49.02	437.64
27.21	68.12	1012.96	54.69	435.2
23.39	64.63	1020.45	58.22	449.27
29.45	75.6	1018.12	50.68	437.31
30.81	71.97	1008.36	75	430.53
23.42	50.05	1006.79	86.45	441.8
24.26	68.14	1005.09	59.49	438.79
29.45	74.16	1010.49	64.87	438.11
21.64	50.32	1008.41	86.32	442.52
19.93	56.65	1020.7	62.82	456.53
23.02	63.47	1012.21	80.61	443.66
5.05	35.57	1027.03	80.02	491.4
13.95	40.2	1013.18	90.77	464.79
21.97	58.95	1017.78	76.95	443.61
19.35	64.15	1021.37	68.53	457.74
24.86	60.77	1016.85	71.24	440.68
11.09	41.58	1020.99	91.09	464.81
16.96	46.36	1019.91	89.11	460.57
10.22	37.83	1005.94	93.53	471.79
16.65	56.89	1013.52	87.44	452.52
9.42	41.4	1029.6	87.43	478.12
5.06	40.64	1021.49	93.7	483.73
12.93	38.73	1006.41	89.24	471.3
30.01	69.13	1010.11	62.42	425.75
29.7	57.35	1005.63	57.35	433.27
9.96	42.03	1017.78	82.39	477.85
24.82	71.94	1010.5	64.67	438.69
14.65	44.84	1023.39	87.76	467.18
17.68	44.92	1024.55	69.7	458.12
12.31	44.03	1007.78	94.42	468.13
18.06	52.08	1003.73	100.09	452.19
5.76	40.07	1013.22	62.99	494.67
20.19	62.26	1011.37	89.69	443.58
15.55	43.02	1011.97	44.66	466.2
21.24	60.84	1017.99	82.22	445.71
13.63	40.92	1021.89	80.5	462.4
17.17	44.68	1018.72	83.58	462.53
21.53	70.02	1010.33	95.95	440.93
13.79	45.08	1023.3	83.59	465.69
30	61.5	1009.4	48.63	435.6
24.29	57.5	1014.85	67.28	449.98
7.77	35.77	1016.53	73.79	479.68
7.77	40.27	1010.25	83.65	485.54
16.69	46.18	1011	97.85	458.57
9.23	42.44	1014.34	94.2	481.29
15.94	41.76	1023.32	67.17	462.44
19.04	68.28	1004.52	86.16	444.54
21.95	68.63	1012.8	61.55	448.9
6.67	39.33	1011.07	91.96	490.03
19.97	59.21	1017.87	83.46	450.41
14.04	40.2	1013.29	89.54	465.25
21.6	62.52	1017.23	67.87	453.28
23.54	67.83	1009.44	65.48	426.24
7.14	44.71	1019.98	71.9	487.71
22.47	48.6	1002.33	63.23	445.98
18.4	40.79	1006.18	92.36	461.29
31.04	74.67	1015.85	43.32	435.17
22	51.3	1012.87	85.79	450.18
18.91	45.01	1012.9	59.81	456.12
17.66	62.1	1019.49	86.3	452.03
10.25	41.46	1020.65	87.07	481.94
26.65	63.78	1015.32	53.95	440.26
10.38	41.01	1020.8	94.26	465.9
19.62	62.96	1020.76	76.53	456.02
10.45	39.69	1003.92	89.45	472.54
23.74	72.43	1007.99	91.36	437.55
27.66	59.21	1013.12	51.58	438.57
9.18	39.42	1025.41	69.46	473.78
16.63	53.82	1015.18	66.09	458.29
22.3	67.25	1017.33	75.85	453.27
23.43	51.43	1011.31	73.55	444.09
23.96	60.95	1015.01	65.24	446.4
10.07	40.92	1021.43	97.15	467.01
25.59	61.08	1013.19	77.28	443.91
